CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Age_CreditScore_interaction,Balance_EstimatedSalary_interaction,Age_Activity_interaction,Balance_Exited_interaction
586,France,Female,52,6,140900.97,1,1,1,67288.89,0,30472,9481069871.2233,52,0.0
546,Spain,Male,42,7,139070.51,1,1,1,86945.0,0,22932,12091485491.95,42,0.0
617,France,Female,35,2,104508.1,1,1,1,147636.46,0,21595,15429205925.326,35,0.0
807,France,Male,42,7,118274.71,1,1,1,25885.72,0,33894,3061626026.1412,42,0.0
537,Spain,Female,33,7,136082.0,1,1,0,62746.54,0,17721,8538674656.28,0,0.0
683,Germany,Female,39,2,47685.47,2,1,1,86019.48,0,26637,4101879332.9556,39,0.0
792,France,Male,31,6,71269.89,2,0,1,125912.77,0,24552,8973789267.4953,31,0.0
763,Germany,Male,42,6,100160.75,1,1,0,33462.94,1,32046,3351673167.605,0,100160.75
622,France,Female,38,4,98640.74,1,1,1,110457.99,0,23636,10895657872.512602,38,0.0
588,France,Female,34,3,120777.88,1,1,1,131729.52,0,19992,15910012159.0176,34,0.0
703,France,Male,44,6,98862.54,1,1,0,151516.7,0,30932,14979325814.418,0,0.0
758,Germany,Male,68,6,112595.85,1,1,0,35865.44,1,51544,4038299702.4240003,0,112595.85
601,Germany,Male,42,1,98495.72,1,1,0,40014.76,1,25242,3941282596.8272004,0,98495.72
620,France,Female,33,9,127638.35,1,1,1,192717.57,0,20460,24598152650.8095,33,0.0
510,France,Female,32,1,0.0,2,0,1,28515.17,0,16320,0.0,32,0.0
709,Germany,Male,30,9,115479.48,2,1,1,134732.99,0,21270,15558895624.045198,30,0.0
645,Spain,Male,45,4,0.0,1,0,1,174916.85,1,29025,0.0,45,0.0
532,France,Male,36,4,0.0,2,1,1,132798.78,0,19152,0.0,36,0.0
614,France,Male,50,4,137104.47,1,1,0,127166.49,1,30700,17435094213.2103,0,137104.47
727,France,Male,52,4,0.0,2,1,1,118429.02,0,37804,0.0,52,0.0
731,Spain,Male,46,10,0.0,2,1,0,153015.42,0,33626,0.0,0,0.0
833,France,Male,30,1,0.0,2,1,0,141860.62,0,24990,0.0,0,0.0
644,Spain,Female,31,5,86006.3,1,1,1,73922.95,0,19964,6357839414.585,31,0.0
574,France,Female,34,5,112324.45,2,1,1,17993.43,0,19516,2021102128.3634999,34,0.0
700,France,Male,46,5,95872.86,1,1,0,98273.01,1,32200,9421714529.5086,0,95872.86
580,France,Female,23,5,113923.81,2,0,0,196241.43,0,13340,22356571385.4483,0,0.0
665,France,Male,51,2,0.0,1,0,0,53353.36,0,33915,0.0,0,0.0
744,France,Male,31,9,120718.28,1,1,1,58961.49,0,23064,7117729659.0372,31,0.0
589,Spain,Female,27,4,0.0,2,1,0,144181.48,0,15903,0.0,0,0.0
605,Spain,Male,47,7,142643.54,1,1,0,189310.27,0,28435,27003887071.1558,0,0.0
850,Germany,Female,35,2,80931.75,1,0,0,12639.67,1,29750,1022950612.5225,0,80931.75
545,Germany,Female,44,2,127536.44,1,1,0,108398.63,0,23980,13824775371.0772,0,0.0
598,Germany,Male,20,8,180293.84,2,1,1,29552.7,0,11960,5328169765.368,20,0.0
453,Germany,Female,28,3,139986.65,1,1,0,136846.75,0,12684,19156718095.8875,0,0.0
664,Germany,Male,36,6,71142.77,2,1,0,122433.09,0,23904,8710229162.2593,0,0.0
837,France,Male,26,4,89900.24,2,1,0,175477.03,0,21762,15775427111.487202,0,0.0
720,France,Male,33,2,0.0,2,0,1,141031.08,0,23760,0.0,33,0.0
625,France,Male,49,6,173434.9,1,1,0,165580.93,1,30625,28717512036.456997,0,173434.9
569,France,Female,44,4,0.0,2,0,0,134394.78,0,25036,0.0,0,0.0
745,Spain,Male,40,3,88466.82,1,0,0,116331.42,0,29800,10291470793.4844,0,0.0
794,France,Female,41,7,0.0,2,1,1,74275.08,0,32554,0.0,41,0.0
797,France,Female,46,8,0.0,1,0,0,162668.33,0,36662,0.0,0,0.0
488,Germany,Female,33,4,140002.35,1,1,0,123613.81,0,16104,17306223892.4535,0,0.0
582,Spain,Male,33,6,0.0,2,0,1,72970.93,0,19206,0.0,33,0.0
772,Spain,Male,30,4,78653.05,1,1,0,1790.48,0,23160,140826712.96400002,0,0.0
543,France,Male,43,9,0.0,2,1,1,78858.07,0,23349,0.0,43,0.0
561,Germany,Male,32,6,166824.59,1,1,0,139451.98,0,17952,23264019388.1882,0,0.0
715,Spain,Male,42,6,0.0,2,1,1,128745.69,0,30030,0.0,42,0.0
702,Germany,Female,60,5,138597.54,2,1,1,41536.59,1,42120,5756869193.9886,60,138597.54
530,France,Male,25,9,162560.32,1,1,0,64129.03,0,13250,10424835638.0896,0,0.0
616,Spain,Male,30,2,0.0,2,1,0,199099.51,0,18480,0.0,0,0.0
645,Germany,Male,25,1,157404.02,2,1,0,93073.04,0,16125,14650070649.620798,0,0.0
497,Spain,Male,24,3,0.0,2,1,0,76390.01,0,11928,0.0,0,0.0
567,Germany,Male,29,5,129750.68,1,1,0,109257.59,0,16443,14176246597.6612,0,0.0
625,France,Male,34,6,0.0,2,0,0,197283.2,0,21250,0.0,0,0.0
828,Spain,Male,47,1,109876.82,2,1,0,83611.45,1,38916,9186960241.589,0,109876.82
626,Germany,Female,23,6,85897.95,1,1,0,109742.8,0,14398,9426681547.26,0,0.0
542,France,Female,39,4,109949.39,2,1,1,41268.65,0,21138,4537462893.6235,39,0.0
514,Germany,Female,45,3,109032.23,1,0,1,155407.21,1,23130,16944394664.378298,45,109032.23
579,Spain,Male,43,2,145843.82,1,1,1,198402.37,1,24897,28935759537.8534,43,145843.82
610,Spain,Female,46,5,116886.59,1,0,0,107973.44,0,28060,12620647212.1696,0,0.0
795,Spain,Female,56,5,0.0,1,1,0,35418.69,1,44520,0.0,0,0.0
601,France,Female,46,3,98202.76,1,0,0,137763.93,0,27646,13528798154.446798,0,0.0
662,Spain,Male,20,9,104508.77,2,0,0,73107.53,0,13240,7640378038.0381,0,0.0
661,Germany,Female,47,0,109493.62,1,0,0,188324.01,1,31067,20620277587.8162,0,109493.62
564,France,Female,33,4,135946.26,1,1,0,63170.0,0,18612,8587725244.200001,0,0.0
667,Germany,Female,56,8,137464.04,1,1,0,130846.79,1,37352,17986728374.4316,0,137464.04
757,France,Male,36,7,144852.06,1,0,0,130861.95,0,27252,18955623033.117,0,0.0
512,Spain,Female,35,5,124580.69,1,1,1,18785.48,0,17920,2340308060.3812,35,0.0
687,Germany,Male,44,8,95368.14,2,1,1,1787.85,0,30228,170503929.09899998,44,0.0
503,Spain,Male,37,6,0.0,2,0,0,136506.86,0,18611,0.0,0,0.0
623,Germany,Male,33,8,96759.42,1,1,1,174777.98,0,20559,16911415973.5716,33,0.0
684,Spain,Female,41,7,0.0,1,1,1,138394.37,0,28044,0.0,41,0.0
578,France,Male,50,5,151215.34,2,1,0,169804.4,0,28900,25677030079.496,0,0.0
582,France,Male,20,4,0.0,1,1,1,55763.66,0,11640,0.0,20,0.0
592,France,Male,39,7,0.0,2,1,0,83084.33,0,23088,0.0,0,0.0
535,Germany,Female,53,5,141616.55,2,1,1,75888.65,0,28355,10747088797.157497,53,0.0
767,Spain,Male,47,2,0.0,1,1,0,48161.18,1,36049,0.0,0,0.0
548,France,Female,37,9,0.0,2,0,0,98029.58,0,20276,0.0,0,0.0
689,France,Male,22,4,136444.25,1,1,0,51980.25,1,15158,7092406226.0625,0,136444.25
850,France,Female,30,3,0.0,2,1,0,116692.8,0,25500,0.0,0,0.0
537,Germany,Male,84,8,92242.34,1,1,1,186235.98,0,45108,17178842587.3932,84,0.0
666,Germany,Male,30,3,110153.27,1,0,1,74849.46,0,19980,8244912776.734201,30,0.0
713,France,Female,59,3,0.0,2,1,1,62700.08,0,42067,0.0,59,0.0
745,Germany,Female,28,1,111071.36,1,1,0,73275.96,1,20860,8138860532.505601,0,111071.36
784,Spain,Male,23,2,0.0,1,1,1,6847.73,0,18032,0.0,23,0.0
663,Spain,Male,52,0,136298.65,1,1,0,144593.3,1,34476,19707871589.045,0,136298.65
636,France,Female,48,1,170833.46,1,1,0,110510.28,1,30528,18878853497.9688,0,170833.46
627,France,Male,33,5,0.0,2,1,1,103737.82,0,20691,0.0,33,0.0
850,Germany,Male,43,0,108508.82,3,1,0,184044.8,1,36550,19970484075.136,0,108508.82
539,France,Male,30,0,0.0,2,1,0,160979.66,0,16170,0.0,0,0.0
631,France,Male,33,7,0.0,1,1,1,58043.02,1,20823,0.0,33,0.0
452,France,Male,30,7,112935.87,1,1,1,99017.34,0,13560,11182609437.9858,30,0.0
581,France,Female,47,1,122949.14,1,0,0,180251.68,1,27307,22161789039.5552,0,122949.14
662,Spain,Male,33,3,0.0,2,0,1,68064.83,0,21846,0.0,33,0.0
592,France,Female,27,4,0.0,2,1,1,183569.25,0,15984,0.0,27,0.0
645,France,Male,45,6,155417.61,1,0,1,3449.22,0,29025,536069528.7641999,45,0.0
717,Spain,Female,42,5,190305.78,1,1,0,99347.8,1,30114,18906460570.284,0,190305.78
588,Germany,Female,35,1,103060.63,1,1,0,179866.01,1,20580,18537104306.186302,0,103060.63
501,France,Female,29,8,0.0,2,1,0,112664.24,0,14529,0.0,0,0.0
635,Spain,Male,35,2,113635.16,1,1,0,90883.12,0,22225,10327517882.499199,0,0.0
551,France,Female,26,2,144258.52,1,1,0,49778.79,0,14326,7181014572.790799,0,0.0
425,Spain,Female,22,7,169649.73,2,0,1,136365.0,1,9350,23134285431.45,22,169649.73
525,France,Male,35,7,165358.77,1,0,1,94738.54,0,18375,15665848445.995798,35,0.0
491,France,Female,68,3,107571.61,1,0,1,113695.99,0,33388,12230460694.8439,68,0.0
634,France,Female,41,7,0.0,2,1,1,131284.93,0,25994,0.0,41,0.0
649,France,Male,46,5,0.0,2,1,1,76946.6,0,29854,0.0,46,0.0
708,France,Male,34,3,0.0,1,0,1,121457.88,1,24072,0.0,34,0.0
679,Germany,Male,39,2,146186.28,2,1,1,193974.47,0,26481,28356406184.2716,39,0.0
713,France,Female,25,4,121172.97,1,1,1,56268.98,0,17825,6818279425.4706,25,0.0
703,Germany,Female,29,3,122084.63,1,0,1,82824.08,0,20387,10111547161.8904,29,0.0
850,France,Male,31,6,131996.66,2,1,1,178747.43,0,26350,23594063743.5838,31,0.0
608,Spain,Female,41,1,83807.86,1,0,1,112542.58,0,24928,9431952788.6788,41,0.0
684,Germany,Male,32,3,102630.13,2,1,1,127433.47,0,21888,13078513592.451101,32,0.0
679,France,Female,33,1,0.0,2,0,0,69608.48,0,22407,0.0,0,0.0
631,Germany,Female,32,2,146810.99,2,1,1,180990.29,0,20192,26571363655.287098,32,0.0
706,France,Female,29,5,112564.62,1,1,0,42334.38,0,20474,4765353397.635599,0,0.0
676,France,Male,31,3,78990.15,1,1,1,124777.14,0,20956,9856165005.171,31,0.0
584,France,Female,66,5,0.0,1,1,0,49553.38,1,38544,0.0,0,0.0
762,Spain,Male,29,10,115545.33,2,1,0,148256.43,0,22098,17130338128.971899,0,0.0
736,Germany,Female,26,0,84587.9,1,0,1,188037.76,0,19136,15905719239.104,26,0.0
605,France,Female,30,9,135422.31,1,0,1,186418.85,0,18150,25245271294.5435,30,0.0
504,Germany,Male,42,7,131287.36,2,1,1,149697.78,0,21168,19653426334.0608,42,0.0
660,Spain,Female,61,5,155931.11,1,1,1,158338.39,0,40260,24689880908.3129,61,0.0
559,France,Female,43,1,0.0,2,1,1,196645.87,0,24037,0.0,43,0.0
560,France,Male,24,1,116084.32,1,1,0,89734.7,0,13440,10416791629.904001,0,0.0
671,France,Male,27,5,0.0,2,0,0,120893.07,0,18117,0.0,0,0.0
707,France,Female,49,10,0.0,1,1,0,82967.97,1,34643,0.0,0,0.0
605,France,Female,33,4,0.0,2,0,1,83700.66,0,19965,0.0,33,0.0
700,Germany,Female,30,4,116377.48,1,1,1,134417.31,0,21000,15643147806.178799,30,0.0
630,France,Female,26,5,0.0,2,1,0,182612.38,0,16380,0.0,0,0.0
579,France,Female,45,2,0.0,2,0,0,11514.39,0,26055,0.0,0,0.0
522,Germany,Female,25,5,94049.92,2,1,0,103269.0,0,13050,9712441188.48,0,0.0
738,Germany,Male,37,7,140950.92,2,1,0,195333.98,0,27306,27532504188.261604,0,0.0
696,France,Male,34,9,150856.79,1,0,1,8236.78,0,23664,1242574190.7362,34,0.0
716,Spain,Male,33,2,0.0,2,1,1,92916.53,0,23628,0.0,33,0.0
850,France,Female,33,7,118004.26,1,1,0,183983.82,0,28050,21710874531.0732,0,0.0
644,Spain,Male,49,10,0.0,2,1,1,145089.64,0,31556,0.0,49,0.0
661,Spain,Female,42,9,75361.44,1,1,0,27608.12,1,27762,2080587678.8928,0,75361.44
573,Spain,Female,72,8,98765.84,1,1,1,96015.53,0,41256,9483054473.4952,72,0.0
516,France,Male,35,10,104088.59,2,0,0,119666.0,0,18060,12455865210.94,0,0.0
738,Germany,Male,62,10,83008.31,1,1,1,42766.03,0,45756,3549935875.7093,62,0.0
551,Germany,Female,30,2,143340.44,1,1,0,145796.49,0,16530,20898533027.0556,0,0.0
576,France,Female,29,5,108541.04,1,1,1,126469.09,0,16704,13727086556.453598,29,0.0
668,France,Female,46,2,0.0,3,1,0,89048.46,1,30728,0.0,0,0.0
818,France,Male,36,4,0.0,2,1,1,8037.03,0,29448,0.0,36,0.0
681,France,Male,36,5,141952.07,1,1,1,185144.08,0,24516,26281585404.245598,36,0.0
624,Spain,Female,36,0,0.0,2,1,0,111605.9,0,22464,0.0,0,0.0
714,Germany,Female,49,4,93059.34,1,1,0,7571.51,1,34986,704599723.4034,0,93059.34
789,Germany,Male,39,7,124828.46,2,1,1,124411.08,0,30771,15530043523.336802,39,0.0
832,France,Female,29,5,0.0,2,1,0,178779.52,0,24128,0.0,0,0.0
466,France,Male,29,6,0.0,2,1,1,2797.27,0,13514,0.0,29,0.0
640,France,Female,29,4,0.0,2,1,0,44904.26,0,18560,0.0,0,0.0
695,Spain,Female,56,4,0.0,2,1,0,84644.76,0,38920,0.0,0,0.0
653,Spain,Female,36,3,0.0,2,0,0,110525.6,0,23508,0.0,0,0.0
736,France,Female,42,7,117280.23,3,0,0,41921.06,1,30912,4916511558.6438,0,117280.23
710,Germany,Male,37,6,135795.63,1,0,1,46523.6,0,26270,6317701571.868,37,0.0
663,Spain,Female,28,8,61274.7,2,1,0,136054.45,0,18564,8336695607.415,0,0.0
677,France,Female,72,8,0.0,2,1,1,153604.44,0,48744,0.0,72,0.0
665,France,Female,34,1,96645.54,2,0,0,171413.66,0,22610,16566365734.076399,0,0.0
656,Spain,Male,69,6,163975.09,1,1,1,36108.5,0,45264,5920894537.265,69,0.0
552,Germany,Male,39,2,132906.88,1,0,1,149384.43,0,21528,19854218511.8784,39,0.0
815,Germany,Male,37,2,110777.26,2,1,0,2383.59,0,30155,264047569.1634,0,0.0
640,France,Female,42,5,176099.13,1,1,1,8404.73,0,26880,1480065640.8848999,42,0.0
850,Spain,Male,38,2,94652.04,1,1,1,171960.76,0,32300,16276436733.9504,38,0.0
518,Germany,Female,35,8,141665.63,1,0,1,192776.64,0,18130,27309824154.8832,35,0.0
613,France,Female,40,9,95624.36,2,1,1,60706.33,0,24520,5805003954.1988,40,0.0
705,Spain,Female,57,3,0.0,2,1,1,34134.14,0,40185,0.0,57,0.0
680,France,Female,37,10,123806.28,1,1,0,81776.84,1,25160,10124486350.555199,0,123806.28
779,France,Female,26,0,0.0,2,0,1,111906.0,0,20254,0.0,26,0.0
567,France,Female,41,9,137891.35,1,1,0,142009.46,1,23247,19581876152.171,0,137891.35
687,France,Male,48,4,0.0,2,1,1,170893.85,0,32976,0.0,48,0.0
629,Germany,Male,28,8,108601.0,1,1,1,119647.7,0,17612,12993859867.699999,28,0.0
581,France,Female,27,5,102258.11,2,1,0,194681.6,0,15687,19907772467.776,0,0.0
520,Spain,Male,43,7,0.0,2,1,1,36202.74,0,22360,0.0,43,0.0
609,Spain,Male,53,10,0.0,1,1,1,154642.91,0,32277,0.0,53,0.0
731,Spain,Female,40,5,171325.98,1,1,1,159718.27,1,29240,27363889131.6546,40,171325.98
677,Spain,Male,40,5,0.0,2,1,0,88947.56,0,27080,0.0,0,0.0
501,France,Female,34,3,107747.57,1,1,0,9249.36,0,17034,996596064.0552001,0,0.0
709,Germany,Male,28,8,124695.72,2,1,0,145251.35,0,19852,18112221669.222,0,0.0
759,France,Female,46,2,0.0,1,1,1,138380.11,0,34914,0.0,46,0.0
629,France,Female,33,6,0.0,2,1,1,59129.72,0,20757,0.0,33,0.0
578,Spain,Male,36,1,157267.95,2,1,0,141533.19,0,20808,22258634648.2605,0,0.0
779,Spain,Female,34,5,0.0,2,0,1,111676.63,0,26486,0.0,34,0.0
714,Spain,Male,20,3,0.0,2,0,1,150465.93,0,14280,0.0,20,0.0
608,France,Female,28,9,0.0,2,1,1,125062.02,0,17024,0.0,28,0.0
466,France,Male,26,9,105522.06,1,1,0,10842.46,0,12116,1144118714.6676,0,0.0
645,Germany,Male,41,2,93925.3,1,1,0,123982.14,1,26445,11645059694.142,0,93925.3
798,France,Male,22,8,0.0,2,1,0,107615.43,0,17556,0.0,0,0.0
748,Germany,Female,31,1,99557.94,1,1,0,199255.32,0,23188,19837449193.240803,0,0.0
624,France,Female,23,5,0.0,2,0,0,132418.59,0,14352,0.0,0,0.0
782,Spain,Male,52,4,0.0,1,1,1,52759.82,1,40664,0.0,52,0.0
485,France,Male,29,7,182123.79,1,1,0,116828.51,1,14065,21277251021.2529,0,182123.79
634,Spain,Female,35,10,0.0,1,1,0,82634.41,0,22190,0.0,0,0.0
662,France,Female,41,4,0.0,2,1,0,126551.48,0,27142,0.0,0,0.0
673,Germany,Female,77,10,76510.52,2,0,1,59595.66,0,51821,4559694936.343201,77,0.0
785,France,Female,38,1,0.0,1,1,0,134964.85,1,29830,0.0,0,0.0
691,France,Female,29,9,116536.43,1,1,0,51987.99,0,20039,6058494757.475699,0,0.0
618,France,Female,40,0,0.0,1,1,0,119059.13,0,24720,0.0,0,0.0
692,France,Male,66,4,159732.02,1,1,1,118188.15,0,45672,18878431939.563,66,0.0
595,Germany,Female,32,0,92466.21,1,1,0,4721.3,0,19040,436560717.27300006,0,0.0
497,Germany,Female,32,8,111537.23,4,1,1,9497.99,1,15904,1059379495.1676999,32,111537.23
774,Spain,Male,46,9,0.0,2,1,1,34774.26,0,35604,0.0,46,0.0
527,Germany,Female,39,9,96748.89,2,1,0,94711.43,0,20553,9163225722.812698,0,0.0
665,France,Male,25,7,90920.75,1,0,1,112256.57,0,16625,10206451536.827501,25,0.0
407,Spain,Male,37,1,0.0,1,1,1,49161.12,1,15059,0.0,37,0.0
730,France,Female,47,7,0.0,1,1,0,33373.26,1,34310,0.0,0,0.0
555,France,Female,26,7,0.0,2,1,0,93122.41,0,14430,0.0,0,0.0
699,France,Male,37,10,0.0,2,0,0,83263.04,0,25863,0.0,0,0.0
663,Germany,Male,42,7,115930.87,1,1,0,19862.78,0,27846,2302709366.0186,0,0.0
553,Spain,Male,44,4,0.0,1,1,0,10789.3,0,24332,0.0,0,0.0
635,France,Male,29,1,0.0,1,0,1,24865.54,0,18415,0.0,29,0.0
483,France,Female,30,9,0.0,2,0,0,136356.97,0,14490,0.0,0,0.0
541,Germany,Male,51,7,90373.28,2,1,0,179861.79,0,27591,16254699908.9712,0,0.0
687,France,Female,30,6,0.0,2,0,0,179206.92,0,20610,0.0,0,0.0
781,France,Female,28,4,0.0,2,1,0,177703.15,0,21868,0.0,0,0.0
571,Spain,Female,31,3,0.0,2,1,1,194667.92,0,17701,0.0,31,0.0
654,France,Male,29,2,91955.61,1,1,0,37065.66,0,18966,3408395375.3526006,0,0.0
627,France,Female,57,9,0.0,2,1,1,107712.42,0,35739,0.0,57,0.0
552,Spain,Female,34,4,0.0,2,1,0,140286.69,0,18768,0.0,0,0.0
579,Germany,Female,64,6,145215.43,1,1,1,164083.72,0,37056,23827487955.7996,64,0.0
591,Germany,Female,34,4,150635.3,1,1,1,72274.84,0,20094,10887142205.852,34,0.0
675,France,Female,61,5,62055.17,3,1,0,166305.16,1,41175,10320094975.6772,0,62055.17
712,Spain,Female,44,2,0.0,2,0,0,45738.94,0,31328,0.0,0,0.0
703,France,Female,41,6,109941.51,1,1,0,116267.28,0,28823,12782600326.792799,0,0.0
683,France,Female,29,0,157829.12,1,0,0,129891.66,0,19807,20500686393.1392,0,0.0
506,France,Female,34,4,90307.62,1,1,1,159235.29,0,17204,14380160059.9098,34,0.0
713,Spain,Male,38,6,116980.78,2,0,1,76038.38,0,27094,8895029002.336401,38,0.0
850,France,Male,29,6,0.0,2,1,1,10672.54,0,24650,0.0,29,0.0
706,Germany,Female,47,10,144090.42,1,1,0,140938.95,1,33182,20307952499.859005,0,144090.42
605,France,Male,33,9,128152.82,1,0,0,147822.81,0,19965,18943909961.8242,0,0.0
644,France,Male,33,9,141234.98,1,1,0,95673.05,0,21252,13512381303.289001,0,0.0
550,Spain,Male,34,3,0.0,2,0,0,131281.28,0,18700,0.0,0,0.0
444,France,Female,45,4,0.0,2,1,0,161653.5,1,19980,0.0,0,0.0
723,France,Male,34,5,0.0,2,0,1,12092.03,0,24582,0.0,34,0.0
475,France,Female,32,8,119023.28,1,1,0,100816.29,0,15200,11999485513.2312,0,0.0
538,Spain,Male,43,5,0.0,2,1,0,126933.73,0,23134,0.0,0,0.0
647,Germany,Male,44,4,93960.35,1,1,0,36579.53,1,28468,3437025441.6355,0,93960.35
758,France,Female,33,7,0.0,2,0,0,82996.47,0,25014,0.0,0,0.0
583,France,Male,36,8,0.0,2,0,1,5571.59,0,20988,0.0,36,0.0
653,France,Male,34,5,118838.75,1,1,1,52820.13,0,22202,6277078224.037499,34,0.0
708,France,Female,34,4,0.0,1,1,1,62868.33,0,24072,0.0,34,0.0
675,Germany,Female,29,8,121326.42,1,1,0,133457.52,0,19575,16191923123.678398,0,0.0
705,Germany,Male,42,8,166685.92,2,1,1,55313.51,0,29610,9219983302.779202,42,0.0
678,France,Female,46,1,0.0,2,0,0,82106.19,0,31188,0.0,0,0.0
693,Spain,Male,47,8,107604.66,1,1,1,80149.27,0,32571,8624434947.5982,47,0.0
592,Spain,Male,37,9,0.0,3,1,1,10656.89,0,21904,0.0,37,0.0
748,Spain,Female,40,4,0.0,2,1,0,132368.47,0,29920,0.0,0,0.0
468,Germany,Male,42,9,181627.14,2,1,0,172668.39,0,19656,31361265844.104607,0,0.0
679,Spain,Female,28,9,0.0,2,0,1,61761.77,0,19012,0.0,28,0.0
674,Germany,Male,47,6,106901.94,1,1,1,2079.2,1,31678,222270513.64799997,47,106901.94
608,Spain,Female,63,3,139529.93,2,1,1,175696.16,1,38304,24514872906.068798,63,139529.93
721,France,Female,55,3,44020.89,1,1,0,65864.4,1,39655,2899409507.3159995,0,44020.89
727,Germany,Male,46,3,115248.11,4,1,0,130752.01,1,33442,15068922031.2011,0,115248.11
551,France,Male,52,1,0.0,1,0,0,63584.55,1,28652,0.0,0,0.0
710,Spain,Female,31,5,0.0,2,1,0,9561.73,0,22010,0.0,0,0.0
517,France,Male,28,2,115062.61,1,1,0,179056.23,0,14476,20602677160.560303,0,0.0
560,Spain,Female,43,4,95140.44,2,1,0,123181.44,1,24080,11719536401.433601,0,95140.44
645,France,Male,42,6,0.0,1,0,0,149807.01,0,27090,0.0,0,0.0
502,Germany,Female,57,3,101465.31,1,1,0,43568.31,1,28614,4420672080.326099,0,101465.31
670,France,Male,36,3,0.0,1,1,0,140754.19,1,24120,0.0,0,0.0
723,France,Male,28,4,0.0,2,1,1,123885.88,0,20244,0.0,28,0.0
656,France,Male,43,7,134919.85,1,1,0,194691.95,0,28208,26267808690.207504,0,0.0
584,France,Male,28,10,0.0,2,1,0,19834.32,0,16352,0.0,0,0.0
850,Spain,Male,54,7,108185.81,2,0,0,24093.4,1,45900,2606563994.6540003,0,108185.81
591,France,Female,42,10,0.0,2,0,0,171099.22,0,24822,0.0,0,0.0
665,France,Female,34,5,67816.72,1,1,1,29641.58,0,22610,2010194731.2176,34,0.0
587,Spain,Male,41,8,85109.21,1,1,0,1557.82,0,24067,132584829.5222,0,0.0
663,Germany,Male,42,5,90248.79,1,1,1,79169.73,0,27846,7144972337.126699,42,0.0
565,France,Male,34,7,0.0,1,0,0,74593.84,0,19210,0.0,0,0.0
796,France,Female,50,1,94164.0,1,1,1,189414.74,0,39800,17836049577.36,50,0.0
677,France,Female,49,3,0.0,2,1,1,187811.71,0,33173,0.0,49,0.0
583,Germany,Male,27,4,105907.42,2,1,1,195732.04,0,15741,20729475367.7368,27,0.0
456,France,Male,29,5,107000.49,1,1,1,153419.62,0,13224,16415974515.6138,29,0.0
676,France,Female,34,8,100359.54,1,0,0,46038.28,0,22984,4620380603.191199,0,0.0
727,France,Male,61,0,128213.96,2,1,1,188729.08,1,44347,24197702713.9568,61,128213.96
581,Spain,Female,31,6,0.0,2,1,0,188377.21,0,18011,0.0,0,0.0
645,France,Female,37,1,0.0,2,1,1,68987.55,0,23865,0.0,37,0.0
655,Germany,Female,72,5,138089.97,2,1,1,99920.41,0,47160,13798006419.2877,72,0.0
570,France,Female,30,10,176173.52,1,1,0,97045.32,1,17100,17096815623.926401,0,176173.52
586,France,Female,38,2,0.0,2,1,0,87168.46,0,22268,0.0,0,0.0
691,France,Male,38,1,0.0,2,0,0,44653.5,0,26258,0.0,0,0.0
590,Spain,Male,34,0,65812.35,2,0,1,160346.3,0,20060,10552766816.805,34,0.0
828,France,Male,37,4,0.0,2,1,0,94845.45,0,30636,0.0,0,0.0
626,France,Male,34,7,113014.7,2,1,1,56646.28,0,21284,6401862340.316,34,0.0
631,Germany,Male,48,1,106396.48,1,1,1,150661.42,1,30288,16029844759.801601,48,106396.48
704,France,Male,23,6,166594.78,1,1,1,155823.2,0,16192,25959331722.896,23,0.0
738,France,Female,38,7,0.0,2,0,0,69227.42,0,28044,0.0,0,0.0
705,Spain,Male,39,6,133261.13,1,1,1,78065.9,0,27495,10403150048.467,39,0.0
666,Germany,Male,33,2,124125.26,1,1,0,81884.8,0,21978,10163972090.048,0,0.0
806,France,Male,31,9,0.0,2,0,1,140168.36,0,24986,0.0,31,0.0
763,Spain,Female,37,6,0.0,2,1,1,149705.25,0,28231,0.0,37,0.0
759,France,Male,42,4,105420.18,1,0,1,121409.06,0,31878,12798964958.8308,42,0.0
775,Germany,Female,38,4,125212.65,2,1,1,15795.88,1,29450,1977843993.8819997,38,125212.65
549,Spain,Female,39,7,0.0,1,0,0,81259.25,1,21411,0.0,0,0.0
707,France,Male,33,8,136678.52,1,1,0,54290.62,0,23331,7420361591.4824,0,0.0
722,France,Female,47,2,88011.4,1,1,1,90655.94,1,33934,7978756197.716,47,88011.4
623,France,Male,45,0,0.0,1,1,0,196533.72,1,28035,0.0,0,0.0
399,Germany,Male,46,2,127655.22,1,1,0,139994.68,1,18354,17871051674.2296,0,127655.22
733,France,Male,51,10,141556.96,1,1,0,130189.53,0,37383,18429234090.6288,0,0.0
596,Spain,Female,76,9,134208.25,1,1,1,13455.43,0,45296,1805829713.2975001,76,0.0
661,France,Male,48,3,120320.54,1,0,0,96463.25,0,31728,11606510330.154999,0,0.0
786,Spain,Female,32,6,114512.59,1,1,0,15796.66,0,25152,1808916449.9494,0,0.0
685,France,Female,40,7,0.0,1,1,0,72852.74,1,27400,0.0,0,0.0
609,France,Male,32,7,71872.19,1,1,1,151924.9,0,19488,10919175278.531,32,0.0
599,Germany,Male,38,9,89111.63,1,0,0,157239.6,0,22762,14011877056.548,0,0.0
794,Spain,Male,45,8,88656.37,2,1,0,116547.31,0,35730,10332661437.864698,0,0.0
529,France,Male,42,1,157498.9,1,1,1,82276.62,0,22218,12958477145.717999,42,0.0
